feature_1,feature_2,feature_3,feature_4,feature_5,target
-1.4564217728171,-1.3476998354458225,-1.391368667780672,1.674885937652737,-0.11484401948302342,0
0.056428128036889215,-1.5904382460048474,-0.1034672149951833,-0.3659435331768507,0.1985583628962918,0
0.7766663064196211,2.55948022961893,0.8946717215403236,-0.5504352862180251,0.6826232364571462,1
0.6170652694862566,-2.3898628018524786,-1.3410993148920218,-0.8786776540818295,-0.22624521900867614,0
-1.5848914449646745,-0.06128463919949234,0.779311055979844,1.590482071138967,1.6211085577877153,1
-1.1364714935847864,1.6377434046411032,-1.7951162587124925,2.0191956858334805,-0.4181430340092719,1
-0.30594783249804736,0.5495027957839718,0.20902979762039475,0.40881153754465727,1.7646869342627187,1
-1.3620696936457128,2.62871862922765,0.6760328094174388,1.9151422556093434,-1.7534694162506628,1
0.14435492599140712,-0.5352309330384342,0.11634455990634818,-0.2982253938129058,-0.7726671422734709,0
1.6443831993370825,-1.3376305928171808,-1.9864640883877827,-1.6702444756555324,-1.519179982986177,0
1.4674362763990332,-2.6232015869643073,-1.847879898061078,-1.7665169971847523,-1.5240152417270303,0
2.5474016464698166,4.598515378881905,1.3614916549403115,-2.2268438448944625,-1.0424848742271386,1
0.40044203774211795,-2.0025745894447975,-0.22376163747924027,-0.8094710568465591,0.24252042561251944,0
0.8331950466058049,2.1174971516088856,0.3130754157674074,-0.5725962558659532,1.1290694375351427,1
-0.6882152832431557,1.6805551437465809,0.5798258664449536,0.9858544056312317,-1.6295929859763272,1
0.17304877844114572,1.8107677077715991,1.0605892955907408,-0.06370167373894486,-0.46545018240405345,1
-2.6770840960892737,-2.172151427696247,-1.0870854442220605,2.807643679216997,-1.2073958316463744,1
-0.2669173898965802,-1.283625157028399,-0.3955673943418926,0.12632893204491036,0.38361395381677077,0
-1.1303041794735835,2.1993708798223284,2.682975043074786,1.111600983602082,-0.5989243965593357,1
-0.2747168719203565,1.4622753354618832,1.9128114923245856,0.17437730533188778,2.155239538433073,1
0.09233234809655552,0.7699875189917768,-0.3145062490515398,0.12550368051882854,1.6463972426799733,1
0.09277678200783301,0.5844022732531189,0.14046181850954476,-0.016245416774562704,-0.1303451459872082,1
-0.28212798017487356,1.1409717723390898,-0.6313736302170683,0.6939512454913425,-0.35068152787878737,1
0.5255032781406397,-0.48375182486723367,-0.3720753337468812,-0.6049067611781389,-1.68955722607827,0
0.9902687982229719,-1.5298951184688656,-1.541752353800832,-1.0759706831876878,2.0813146567651417,0
-1.831212394891134,-1.7998314306629748,-0.9655118629004646,1.9064841686885794,0.8332238776207417,0
-0.9302653071102924,1.4180116689795113,1.1533654694732514,1.0737518020716887,2.3097227554061868,1
-0.01473544100381498,-1.773053329374961,-0.12941440269611226,-0.3175781835354955,1.0622098509137117,0
-0.2453145949133418,1.5476444325109089,-0.05967030982999233,0.606294921781183,-0.03095825063657335,1
-0.6154884859479486,-0.7551840425308689,-1.184062088410983,0.8049655893430293,1.070996467205255,0
1.7980723313948364,-1.1988284323683873,-1.0904840555261086,-2.017624469256609,0.6186619597099322,0
0.8594169463999988,-1.1613793653479108,-1.007017585830101,-0.9747763565676912,0.10081742225405217,1
0.7286323176370687,0.9559451369471597,-2.7066072258059677,-0.008314284496223179,-1.6697791720684,1
-0.0903702484596661,-0.4537505284997586,-0.6233887167779306,0.14987347828120545,-0.26073516489181897,0
0.3652859322824711,-0.269340234497362,-0.1936927009142273,-0.42149259969354413,-1.1254190077468889,0
-0.06563896105859786,-0.6510570898562082,-0.16025201506525388,-0.02340548283761379,2.569926839690334,0
-1.7527307785578703,-1.6371730486304945,-1.3064673587138156,1.9290372337078392,0.4853159965604532,0
-1.7045054290686383,-1.3404413730366236,-1.9414436546226477,2.079748702190376,0.0006991175571747527,0
-0.6748372859595623,2.4575078654746285,2.902107980297174,0.603325563524981,0.13498472081968857,1
-1.5348187921456173,-1.6943026872069575,-0.832758343521699,1.5651560642613207,0.8865174125690543,1
-1.325083962963606,1.1850320616707806,0.7681683856837371,1.5567467446475458,-0.8255848430174609,1
-1.5135296152056088,-0.895795670011358,0.9813103452655598,1.2934442001456694,1.0645686780266999,0
-0.8046624681787796,0.6787096483877568,0.8247010835672168,0.8556948516893865,0.7936579419803536,1
-0.5219769179573975,0.254462775646738,-0.30265138860946383,0.7069957556968056,-0.6572333181174939,1
-1.7043112668811118,-1.6412968001908999,-1.1066008267527474,1.8284795633053443,-0.2298795714463868,0
2.4143641323368996,-0.0073909629893066375,-2.4383907225141885,-2.1597101541513855,1.286268613404601,0
-0.4234772623979957,2.436349465598526,1.5820217413454138,0.6161588845984833,-1.9336783011075602,1
-1.6739874242711508,-1.4223001347083675,-1.6909972429283489,1.9718848900530643,0.6742804687467753,0
-1.4647867247646766,-1.2793903408954954,-1.6518047691420272,1.7573604055070668,1.0804598690053497,0
0.34121551934357913,2.5118713212335373,-1.0116732598912832,0.36124617182438334,-0.8163054090548456,1
-0.09245365508590749,1.0802745182069193,-0.5207834841174233,0.4434188423455989,1.620533445165877,1
-0.47372047870640627,2.000479660809856,1.1282838686736323,0.6861521798823429,-1.681820325133229,1
-1.46471018374525,0.4631799721151658,0.6320964756736875,1.5964303004775997,-1.3494635714255234,1
-1.582102868194514,0.5796821693395531,-0.22747577788668438,1.9471292026707387,-0.9404137745679023,1
-0.9796659060071393,1.9056455018896563,1.7498856214593106,1.0938811718096966,-0.3003604880886286,1
-1.096015877916425,-0.038344830381275896,0.17157240853599598,1.1840391450305634,0.5855034608585792,1
-0.8603228252236187,-1.0672347118879197,-0.7203829584768213,0.9107612137316121,0.20370179813884956,0
2.6242021077782027,1.9310035123702152,-0.0048901763869282355,-2.5499913558122738,-1.2415012309491225,1
-0.6962663375605506,-0.2840357833384406,0.9047194078265577,0.5184491837843681,0.11960566888706947,0
-0.10816971685630475,-0.4669407871013894,-0.743048243297195,0.19430153739803102,-0.5828006014129976,0
-2.0910258384866713,1.6820002228185524,-1.7297750800136191,3.085405365485267,-0.5449222349589087,1
-1.7252214857206727,-0.7162514154598929,0.007198360328606657,1.7889464101301416,0.28303220539521634,1
-2.161569928065792,-1.426231432244367,-0.159656402976724,2.171263794598619,-0.21327237596579143,1
-0.42141725952012865,-1.5238741686320088,-0.43524637635712915,0.2595801894840155,0.17903679654896512,0
-1.5044710920698086,2.3282710022384814,3.1762907430697145,1.4463100569780667,1.0435459092865536,1
0.885527693637614,-2.541680135970398,-1.9442333713508766,-1.0744682779267865,-1.3193478891374055,0
-1.5131083652425144,-0.5195963448072112,0.14314297964994005,1.5602221338138897,0.07396296407356806,1
-2.775971647305689,-0.9176542589402175,0.9593099023309107,2.711668468603186,-1.0705780796771673,1
-1.6627859087071932,-1.6436187771564215,-1.1007619007411742,1.780046328063225,0.14928656347247762,0
0.2574325508633227,1.1175970025303832,-2.139653224157092,0.42537230564741846,-0.1581014900701986,1
-0.5906835994857357,2.197467568776225,2.5157319451622024,0.5431573432476158,-1.9296845963141573,1
-1.744401754652439,-1.4476068441378875,-1.7806798642129094,2.066115284776407,0.8044391101108651,0
-1.3668298669513645,-1.1153804082320828,-1.7799510133230834,1.7100465877823594,-0.7991105708252652,0
-2.434424317103679,-2.0194678817274507,-1.6930288749383537,2.703890300754293,-0.2548212683723646,0
0.09757489130597442,-0.431341636730872,-0.3246896616618796,-0.12435038940686871,-1.8449052402960937,0
0.4103377670939445,-1.1893254027473668,-0.3825399876793656,-0.6178478709253097,1.3413119197001346,0
-1.7062261920108022,0.8967176676421902,1.7193122439785287,1.709905458282151,0.04701721312374508,1
-1.9153257496346634,-0.8044003410290432,0.32519650538787037,1.9122272240175686,-0.6505848415568568,1
-1.1900653854752854,-0.5489399579848668,0.29256861902350695,1.1575357479472475,-2.4846115790858145,1
2.721308559487274,-0.48244077583437883,-2.7781196724991273,-2.5247301098615527,0.09532080694771912,0
-1.2865308648602412,-1.3343898141306623,-1.0120101592688495,1.400774876593726,0.5277647609316608,0
-0.6879915149838848,-0.6568239972047154,-1.5380408453376546,0.9868462962025196,0.28984226416846787,0
-1.048672067283799,1.6248522319616039,1.8594309729476313,1.0889619377016593,-0.5175336509082241,1
-0.8877257576532144,1.663192004906006,1.939285055027725,0.8979659923310375,0.7133995902054457,1
-1.1071387285194587,-1.1940377415393117,-1.0459683618095157,1.2357942923634453,-2.6593513570493728,0
0.21258735500762058,-0.17180453799470818,-1.0360960905734624,-0.03892815490500201,0.9718226901727355,1
-0.4721560669567786,0.39911330602152284,0.35682242619281523,0.531106918836691,-0.937355682223321,1
-0.7257007520412619,1.609087546453778,1.645534239222449,0.7715553377195106,0.501033343517345,1
0.07623288378271524,0.6194480717978882,-0.05349980710546931,0.05351579900130998,0.5102963895823233,1
0.5812312527865325,-0.5486507737348963,-0.3086741217136537,-0.6951753041684805,0.6075668643313585,0
-2.5522293186388447,-1.567102411101013,-0.3679626804709635,2.628344818711054,-0.26102725324679543,1
0.3454674165384935,-0.4411512462993936,0.22077857752640329,-0.5284765204320654,-1.2406400776875708,0
0.35367865637899465,-0.015821662068731923,-0.10494698243942724,-0.3766164608593392,0.13384765424599987,0
1.3119476156521297,-0.8487577411089706,-0.8226514823008548,-1.4606984074718883,-0.057904907337784896,0
-0.2217392144755508,-0.6170166339527673,-0.5834087882866483,0.2548609130781184,0.029983634527157816,0
-0.4035185020355623,-0.9301003360052855,-0.07414080537788692,0.27929300186410866,0.5166693086481229,0
2.117718947608542,-0.6434129022946258,-2.09457892719308,-2.034955964375809,-0.3348522723761133,0
0.3654413961224882,-2.402464841420591,-1.4749189551159698,-0.5683335465005669,-0.7984390474170536,0
-0.7668582842940121,-1.3036123221714568,0.04644790935368892,0.5833959262978088,-2.3207373739781305,0
1.574929160829871,-0.45652317510032114,-1.6254684569561269,-1.4935056613127689,0.8184847346385397,0
1.7342330366174044,0.5524745874252028,0.6389817658104859,-1.9792198226027886,0.1582559809533675,0
1.3498394187529763,-1.535024088211678,-1.353420434776961,-1.5235387527546034,0.5269374126317904,1
-0.7723223009278021,-0.8474142436545319,-1.1941938928082108,0.9644797883322089,-0.08922117559367017,0
-1.0331345124199605,1.7604425453076895,-1.4468966933594003,1.849312957371795,-2.1698776870408585,1
1.3511626438760385,-1.3392077474285051,-1.8669753189818832,-1.3683875573237945,-1.7628669288710401,0
0.043284345535758155,0.7484879907686444,-0.09346572638007278,0.12603626568948445,-1.0037578915633707,1
-0.19443116702333912,2.289736538969642,0.4395870044321901,0.5880337540840914,-0.4691477201949346,1
-0.015054853350637974,-0.27927529024926234,-1.0010709757486,0.18673573954803924,-2.078376654918943,0
2.0574790195743806,0.0498649185315132,-0.885081408484113,-2.0995433458045545,0.49973762011211026,0
1.5755162937839025,1.2609347793214907,0.33055918867023926,-1.5857828554170874,0.8138639081236053,1
0.4079617546866328,-0.5653641714027055,-0.3177955365625321,-0.501951916129663,-1.4343649671588456,0
-1.217873206491344,-0.2919084116347255,-1.3807702120770795,1.6210341621576063,-1.0532587206449961,1
-0.692617073247241,0.073587758361079,-1.040745817223999,1.0289719951792098,1.5704946352611389,1
-2.481522904557204,-1.7688957949888002,-2.525312586731455,2.996944058045502,-1.1775283652749364,0
0.8316838674131422,-1.2837814412693296,-1.0037992596707686,-0.9694551743784655,0.6329416337934651,0
0.7730206406277753,0.7377525788566426,0.19648603139606968,-0.7614262823359554,1.3460442074647172,1
0.18017147802479208,-0.27404965990175045,-0.6813861039722258,-0.10394788735536964,-1.326539016109759,0
-1.3331293742629,2.6423583055789175,0.2500492489510009,1.9820681948635976,-0.7044701034595299,1
-0.7774202133868762,-0.939440809937887,-0.9344314263270612,0.8924147592232672,-1.1071044546000215,0
-0.18941011016439385,0.9996342634285915,0.85249255563812,0.22425665368936998,0.09874577763733462,1
0.5807988785177917,-0.37701829049688984,-0.607926421082927,-0.5916224795536726,-0.005336470836663279,0
1.4303151157087173,-1.1215354510649531,-0.9885542371857906,-1.611911623970194,1.1441352026164182,0
-0.07495739385126161,0.9619485894056898,0.08245431953528892,0.2626757271119652,0.8065932479136867,1
1.201700469424029,1.5750972671477745,-1.359194161171619,-0.7182840428944581,0.5004775194206322,1
3.0782704112545622,-1.5532584655123334,-3.3774522470036055,-3.0091656985521182,-1.5265518616977465,0
1.5633040377518939,-0.9456291826400962,-1.3400037531010214,-1.6454736217453185,0.9871222001287102,0
-0.9358056717036731,-1.0687494291080257,-1.0231560367310895,1.063898128596584,-0.3618909712330037,0
-0.619324652170217,-0.8586544570533914,-0.8203485807463174,0.705557477283548,-0.6775662127337071,0
0.9973372194164459,-1.550848446965786,-0.7021379871001929,-1.278661024997847,0.8166985177135699,0
-1.7003552291790707,-0.19210657318823365,1.0377466775683777,1.6347050442475823,0.8677650241708884,1
-1.7875490021782514,-2.099567636170109,0.8005382368338598,1.395394932299237,-1.2884473797573248,1
-0.9448725256224934,-1.3174278633978038,-0.36069371467301437,0.8728280946007214,-0.1490366667295299,0
-0.15107995624996698,-0.7805716541332326,0.05854364624313502,-0.0036380281969017325,-1.3191450452019449,0
0.4033530056390063,-1.208898427365305,-0.8137284977333261,-0.5162063189830934,0.5810220098659856,0
-1.766921065387646,-0.23984824060005616,-0.40594131386895693,2.0271551910321572,-0.1657230531466151,1
-1.9479129675448195,-0.45172549193083733,1.042221249199283,1.8584730936747773,1.2231709505914572,1
-0.7621477846325326,-0.9956750112952151,-0.7910001249899686,0.8311999322861727,0.8522464890302681,0
-3.6271016942293413,-1.3907312101088296,1.1297964012130488,3.531827006207995,-0.8726306273710107,1
-0.7981426772882748,0.8872171676902332,0.7393540019866547,0.9104779652622034,-0.08041577370899264,1
-0.6997527542792729,-0.8299318744320965,-1.0166152838634006,0.846286868768102,-0.1645356580496962,0
-0.596311097594337,2.8219132652825096,-0.31438829554628256,1.3194713904502358,-0.229216051553592,1
-0.29007626465932634,2.604504261526155,1.946625501115954,0.41811644669901304,-1.569960337657343,1
-0.7939059536535514,-0.5757481011613266,0.7118934300764379,0.6120362264443293,0.532595109370551,0
-0.4387955424835992,1.1972442031197825,0.8991072323717475,0.5342517152946111,-0.8047869166603249,1
0.02062232937555093,-0.624911417600373,0.021005912607935606,-0.15603275248694004,1.2701255465757155,0
2.767458677704964,-1.3547832311275796,-3.2338923191166313,-2.652002817734899,1.9750273536307812,0
1.2450431498350023,-0.38903056871823605,-0.588830672496822,-1.3443590130267102,0.5739669592016755,0
-1.6492980048637076,0.4975401922697582,1.0465685976548311,1.7167469570278047,-1.006115893083496,1
-1.5151931166458188,1.5453247037947166,-2.4729784953724523,2.5793170256281432,0.6722572844137722,1
-0.9729121487723409,-0.20254505252770882,-2.447451773978826,1.606228843684429,0.25275550753788667,1
-0.47930497342154016,0.1771192618469658,-0.9013139467720716,0.7790195687207455,0.7175915797930499,1
-1.4673430927746336,-0.11765908953246629,0.12766342330960778,1.5947379270586313,0.31386196347013423,1
-0.9498069661432601,0.8433683148191952,-0.8732473457945408,1.4376072910352926,-1.7531070469382153,0
-0.010093732532866087,-0.5391073675641413,-0.3320636746909946,-0.023858816447086095,-0.8184742170423912,0
1.1028457759348316,-0.9072576911459214,-1.390502095464881,-1.109060494806397,-0.30455363848725747,0
-2.1521037491600628,-1.6135573211619985,-2.148325313129993,2.5733379572095334,-0.14987796676246168,0
-2.8797843223638155,-1.1997865294967665,0.15562768702901064,2.952717604633414,1.2779268292381651,1
-0.11053233266960653,-1.974426057732055,-0.6259627034428992,-0.1386445941936305,-0.34801308629683886,0
-1.7878919564090288,3.559372626492866,-2.4278843679904973,3.2882140215318123,0.7563515692873813,1
-2.562345237594854,-2.037794948125957,-2.009240807095032,2.9155167185155,0.6281400134806694,0
-1.0607373693870186,-1.2433216392999853,-0.7462552792487656,1.1055959428556699,-1.5027650176306036,0
0.48586043127388245,-0.7632725086101494,-0.73443241766219,-0.5354941956206516,0.9294825073447697,0
-0.5761176568648858,-1.5566246166181252,-0.21707690482251485,0.3771045654162364,-0.3521729835995906,0
-1.933352729349629,0.48382198062310733,1.0834200756297911,2.024567079491666,1.167102914383636,1
-0.030455484732247594,1.160712746898612,-0.27692786060936314,0.33496949558429767,0.2346520051550863,1
